interaction_id,user_id,destination_id,tipe_interaksi,skor_interaksi,timestamp,durasi_detik,platform,rating_diberikan,session_id
INT0003118,USR01061,DST0029,bookmark,0.7901,2025-04-06 08:00:41,,Android,,SES420786
INT0003119,USR00493,DST0019,review,0.8577,2026-02-05 05:13:41,,Web,4.7,SES514823
INT0003120,USR00080,DST0005,share,0.7732,2025-09-06 23:30:41,,Android,,SES296425
INT0003121,USR01874,DST0001,share,0.8792,2025-08-30 02:25:41,,iOS,,SES708078
INT0003122,USR00452,DST0007,like,0.6595,2025-11-21 23:46:41,,iOS,,SES667013
INT0003123,USR00630,DST0004,book,1.0,2025-07-06 23:47:41,,iOS,,SES360659
INT0003124,USR00287,DST0023,bookmark,0.7563,2026-03-02 19:43:41,,Android,,SES542957
INT0003125,USR00354,DST0016,bookmark,0.7343,2025-08-28 05:05:41,,Web,,SES425098
INT0003126,USR01326,DST0017,bookmark,0.7513,2026-03-02 21:48:41,,Android,,SES103703
INT0003127,USR01014,DST0004,like,0.5969,2026-01-26 05:30:41,,Web,,SES765097
INT0003128,USR01946,DST0026,share,0.7114,2026-02-03 01:07:41,,Web,,SES109478
INT0003129,USR00582,DST0010,view,0.1205,2026-02-05 02:21:41,676.0,Web,,SES309699
INT0003130,USR00820,DST0003,bookmark,0.617,2025-04-26 00:57:41,,Desktop,,SES662187
INT0003131,USR01786,DST0014,share,0.8791,2025-11-26 01:48:41,,iOS,,SES316314
INT0003132,USR01564,DST0005,view,0.2137,2025-04-26 20:08:41,542.0,Desktop,,SES952318
INT0003133,USR00069,DST0003,bookmark,0.6939,2026-03-11 00:54:41,,iOS,,SES751628
INT0003134,USR00266,DST0009,share,0.8938,2025-08-05 00:45:41,,Android,,SES632852
INT0003135,USR01659,DST0017,book,1.0,2026-01-01 09:18:41,,Web,,SES853529
INT0003136,USR01376,DST0015,book,1.0,2026-01-11 01:02:41,,iOS,,SES780797
INT0003137,USR00178,DST0008,like,0.6896,2026-01-23 04:49:41,,Android,,SES474948
INT0003138,USR00812,DST0019,like,0.5505,2025-10-09 07:06:41,,iOS,,SES500929
INT0003139,USR00171,DST0028,share,0.7445,2026-02-22 21:33:41,,Web,,SES687601
INT0003140,USR01907,DST0002,like,0.5784,2025-04-08 05:10:41,,Web,,SES161126
INT0003141,USR00609,DST0005,bookmark,0.7355,2025-04-20 07:27:41,,Web,,SES523498
INT0003142,USR00609,DST0008,view,0.2757,2025-09-28 20:22:41,370.0,iOS,,SES175257
INT0003143,USR01722,DST0007,review,0.8752,2026-01-17 02:55:41,,Desktop,4.5,SES926403
INT0003144,USR00380,DST0010,book,1.0,2025-06-13 11:04:41,,Desktop,,SES907805
INT0003145,USR01883,DST0026,view,0.1267,2026-03-15 09:52:41,628.0,Web,,SES790719
INT0003146,USR01703,DST0027,review,0.9103,2025-06-13 09:46:41,,Desktop,4.9,SES858494
INT0003147,USR00022,DST0010,view,0.2118,2025-10-02 11:41:41,538.0,Android,,SES131666
INT0003148,USR00776,DST0028,like,0.5148,2025-06-22 09:21:41,,Web,,SES172942
INT0003149,USR01905,DST0006,view,0.1673,2025-11-26 09:20:41,773.0,Web,,SES587137
INT0003150,USR01570,DST0016,view,0.1227,2025-05-31 02:36:41,394.0,iOS,,SES615457
INT0003151,USR00063,DST0013,bookmark,0.6144,2025-08-31 08:08:41,,iOS,,SES311461
INT0003152,USR00672,DST0010,like,0.6862,2025-12-19 08:38:41,,Web,,SES979679
INT0003153,USR01236,DST0012,like,0.6718,2025-08-22 22:11:41,,Android,,SES868265
INT0003154,USR00818,DST0021,share,0.7089,2025-06-03 03:37:41,,Android,,SES453247
INT0003155,USR01079,DST0021,review,0.8337,2025-05-08 08:58:41,,Desktop,3.8,SES796624
INT0003156,USR01676,DST0002,like,0.6219,2025-05-01 04:03:41,,Desktop,,SES466858
INT0003157,USR01820,DST0014,book,1.0,2025-09-18 04:07:41,,iOS,,SES502575
INT0003158,USR01645,DST0003,book,1.0,2026-02-05 04:42:41,,iOS,,SES396474
INT0003159,USR00956,DST0023,bookmark,0.7286,2025-12-20 04:15:41,,Web,,SES940237
INT0003160,USR00811,DST0014,book,1.0,2026-02-07 22:21:41,,Desktop,,SES103513
INT0003161,USR01222,DST0013,bookmark,0.7023,2025-04-22 11:23:41,,iOS,,SES808897
INT0003162,USR01946,DST0020,share,0.8257,2025-11-01 05:22:41,,Android,,SES256691
INT0003163,USR00935,DST0020,share,0.8805,2025-05-11 09:03:41,,Web,,SES514468
INT0003164,USR01721,DST0012,like,0.5584,2026-03-04 03:36:41,,Desktop,,SES689339
INT0003165,USR00606,DST0027,bookmark,0.6045,2025-05-08 04:47:41,,Desktop,,SES703477
INT0003166,USR00725,DST0012,book,1.0,2025-09-06 09:09:41,,Desktop,,SES706197
INT0003167,USR01924,DST0020,share,0.7849,2025-03-25 00:14:41,,iOS,,SES998293
INT0003168,USR00331,DST0026,share,0.7181,2026-01-26 05:13:41,,Desktop,,SES316156
INT0003169,USR01991,DST0025,review,0.9167,2025-10-10 05:18:41,,Desktop,3.2,SES928660
INT0003170,USR01723,DST0003,book,1.0,2026-02-02 10:13:41,,Web,,SES218979
INT0003171,USR00179,DST0026,share,0.7566,2025-10-11 20:33:41,,Android,,SES136530
INT0003172,USR01205,DST0004,share,0.7831,2025-11-15 01:13:41,,Desktop,,SES926447
INT0003173,USR01033,DST0023,like,0.6619,2025-06-24 22:00:41,,Desktop,,SES935367
INT0003174,USR01059,DST0006,bookmark,0.7891,2025-04-06 08:54:41,,Desktop,,SES265624
INT0003175,USR00865,DST0015,view,0.2982,2025-11-08 19:28:41,166.0,iOS,,SES808331
INT0003176,USR01573,DST0019,book,1.0,2025-09-27 19:55:41,,Android,,SES468254
INT0003177,USR00087,DST0001,share,0.7332,2025-06-24 20:26:41,,Web,,SES443706
INT0003178,USR00767,DST0016,book,1.0,2025-05-30 00:19:41,,iOS,,SES875013
INT0003179,USR02000,DST0002,view,0.2539,2026-02-09 09:43:41,662.0,Android,,SES411325
INT0003180,USR00558,DST0005,book,1.0,2025-05-26 20:09:41,,Desktop,,SES869124
INT0003181,USR01905,DST0018,share,0.7055,2025-10-20 08:57:41,,Desktop,,SES773205
INT0003182,USR01621,DST0001,book,1.0,2025-05-25 22:29:41,,Desktop,,SES606893
INT0003183,USR00223,DST0005,like,0.5779,2025-09-16 20:11:41,,Android,,SES526111
INT0003184,USR01373,DST0014,bookmark,0.7663,2025-06-06 01:12:41,,iOS,,SES977380
INT0003185,USR00079,DST0018,share,0.7475,2026-03-07 06:25:41,,Desktop,,SES970683
INT0003186,USR00484,DST0020,review,0.8144,2025-07-29 07:24:41,,iOS,3.5,SES565484
INT0003187,USR00619,DST0001,book,1.0,2025-05-11 10:16:41,,Web,,SES494916
INT0003188,USR00880,DST0028,share,0.7175,2025-07-13 01:03:41,,Web,,SES110370
INT0003189,USR00235,DST0022,review,0.9606,2025-10-01 06:18:41,,Android,4.9,SES581863
INT0003190,USR00308,DST0013,book,1.0,2026-01-26 03:18:41,,iOS,,SES812537
INT0003191,USR00127,DST0020,view,0.1541,2025-06-17 22:02:41,253.0,Android,,SES384236
INT0003192,USR00265,DST0025,view,0.1175,2025-07-08 22:29:41,788.0,Desktop,,SES512686
INT0003193,USR00720,DST0028,share,0.7313,2025-09-01 20:08:41,,iOS,,SES987374
INT0003194,USR01058,DST0010,view,0.1109,2026-01-18 00:34:41,190.0,Web,,SES713757
INT0003195,USR00365,DST0023,bookmark,0.6055,2025-04-27 07:00:41,,iOS,,SES827108
INT0003196,USR00263,DST0005,view,0.2751,2025-09-27 21:59:41,197.0,iOS,,SES465400
INT0003197,USR01646,DST0029,bookmark,0.6439,2026-03-12 10:34:41,,Web,,SES467054
INT0003198,USR00774,DST0024,view,0.256,2025-10-11 23:15:41,467.0,Android,,SES651844
INT0003199,USR01013,DST0004,like,0.6923,2025-07-28 00:21:41,,Android,,SES824517
INT0003200,USR00734,DST0015,view,0.2494,2025-11-13 19:55:41,750.0,iOS,,SES927832
INT0003201,USR01813,DST0016,book,1.0,2026-01-02 22:21:41,,Android,,SES863886
INT0003202,USR00897,DST0005,view,0.2299,2025-09-27 10:29:41,400.0,Desktop,,SES289679
INT0003203,USR01674,DST0016,view,0.1302,2025-05-02 19:58:41,216.0,Android,,SES676295
INT0003204,USR00423,DST0027,like,0.657,2026-02-03 23:17:41,,iOS,,SES661946
INT0003205,USR01655,DST0027,bookmark,0.7602,2025-04-19 12:02:41,,iOS,,SES340943
INT0003206,USR00110,DST0016,like,0.6176,2025-06-14 11:52:41,,Desktop,,SES176384
INT0003207,USR00431,DST0024,view,0.1605,2025-03-25 19:24:41,764.0,Desktop,,SES952904
INT0003208,USR01381,DST0024,share,0.8752,2026-01-19 09:57:41,,Web,,SES256426
INT0003209,USR00765,DST0008,review,0.8617,2025-04-18 02:31:41,,Desktop,4.3,SES373839
INT0003210,USR00513,DST0018,book,1.0,2025-06-10 02:37:41,,Web,,SES367922
INT0003211,USR00085,DST0006,bookmark,0.7908,2025-03-19 11:57:41,,iOS,,SES764172
INT0003212,USR01671,DST0004,share,0.7906,2025-07-16 21:45:41,,Desktop,,SES401379
INT0003213,USR01381,DST0027,share,0.7269,2025-07-21 11:19:41,,Desktop,,SES622636
INT0003214,USR00678,DST0008,review,0.9074,2025-09-19 01:32:41,,Web,3.9,SES183564
INT0003215,USR01655,DST0027,book,1.0,2025-05-12 12:00:41,,Desktop,,SES367858
INT0003216,USR01600,DST0010,share,0.812,2026-03-06 07:07:41,,Android,,SES507191
INT0003217,USR00589,DST0020,view,0.2427,2025-05-13 07:42:41,856.0,iOS,,SES350343
INT0003218,USR01536,DST0001,share,0.8889,2025-11-15 04:14:41,,Web,,SES271912
INT0003219,USR01988,DST0011,like,0.5818,2025-04-15 08:09:41,,Web,,SES965096
INT0003220,USR00999,DST0007,book,1.0,2025-12-28 01:34:41,,Web,,SES318614
INT0003221,USR00675,DST0022,review,0.9951,2025-05-12 02:36:41,,iOS,3.1,SES850315
INT0003222,USR01911,DST0014,book,1.0,2025-12-30 02:46:41,,Web,,SES229294
INT0003223,USR00857,DST0020,share,0.7994,2025-11-16 01:12:41,,Android,,SES422980
INT0003224,USR00472,DST0019,share,0.7546,2025-05-10 08:10:41,,Desktop,,SES431709
INT0003225,USR00853,DST0010,bookmark,0.7198,2025-03-24 01:41:41,,Desktop,,SES553606
INT0003226,USR01916,DST0020,share,0.8687,2025-10-02 12:02:41,,Web,,SES256755
INT0003227,USR00697,DST0007,like,0.5794,2025-03-29 21:30:41,,Desktop,,SES283350
INT0003228,USR00233,DST0021,like,0.6454,2025-03-29 06:51:41,,Web,,SES569162
INT0003229,USR01815,DST0027,like,0.6074,2025-12-19 08:28:41,,Android,,SES993771
INT0003230,USR00500,DST0027,book,1.0,2025-04-14 09:01:41,,Web,,SES667256
INT0003231,USR00066,DST0026,bookmark,0.7638,2025-11-19 02:46:41,,Android,,SES346997
INT0003232,USR01654,DST0004,review,0.8776,2025-06-16 00:57:41,,Web,3.7,SES998917
INT0003233,USR01891,DST0008,like,0.6651,2025-06-17 02:45:41,,iOS,,SES862954
INT0003234,USR01614,DST0003,share,0.7211,2025-06-11 21:39:41,,Android,,SES952164
INT0003235,USR01435,DST0011,view,0.1041,2025-04-28 03:53:41,893.0,Desktop,,SES800174
INT0003236,USR00106,DST0023,bookmark,0.7805,2026-01-04 09:49:41,,Web,,SES861393
INT0003237,USR00545,DST0007,bookmark,0.7719,2026-01-21 05:40:41,,Desktop,,SES980284
INT0003238,USR00422,DST0028,share,0.7445,2025-11-02 22:48:41,,Desktop,,SES951671
INT0003239,USR01806,DST0005,like,0.6304,2025-05-15 00:04:41,,Android,,SES721778
INT0003240,USR00591,DST0001,view,0.1217,2025-11-26 22:58:41,511.0,Web,,SES202467
INT0003241,USR00622,DST0013,bookmark,0.6473,2025-07-26 03:04:41,,Desktop,,SES304614
INT0003242,USR01568,DST0015,book,1.0,2025-07-27 09:11:41,,iOS,,SES232142
INT0003243,USR00313,DST0022,review,0.8071,2026-01-21 10:43:41,,Android,4.2,SES195660
INT0003244,USR01324,DST0005,share,0.7738,2025-12-18 07:03:41,,Web,,SES159472
INT0003245,USR00119,DST0010,review,0.85,2025-12-28 06:41:41,,Web,4.2,SES429145
INT0003246,USR01856,DST0013,book,1.0,2025-04-18 00:39:41,,Web,,SES118115
INT0003247,USR00093,DST0003,book,1.0,2025-09-12 19:54:41,,Desktop,,SES273011
INT0003248,USR01216,DST0023,bookmark,0.7491,2025-04-05 04:38:41,,Web,,SES282513
INT0003249,USR00384,DST0001,review,0.9198,2026-02-12 06:53:41,,Desktop,4.5,SES597690
INT0003250,USR00433,DST0010,view,0.2339,2025-11-03 02:44:41,509.0,Android,,SES768475
INT0003251,USR00435,DST0013,book,1.0,2026-01-12 06:37:41,,Web,,SES270978
INT0003252,USR00658,DST0018,bookmark,0.6647,2025-05-15 05:41:41,,Android,,SES405673
INT0003253,USR00509,DST0014,view,0.1578,2025-12-16 11:42:41,576.0,Desktop,,SES866105
INT0003254,USR00067,DST0014,bookmark,0.6597,2026-03-02 21:00:41,,Desktop,,SES707116
INT0003255,USR00394,DST0008,share,0.7202,2025-03-23 11:58:41,,Android,,SES548819
INT0003256,USR00414,DST0019,bookmark,0.6694,2026-02-16 01:22:41,,Desktop,,SES460692
INT0003257,USR00490,DST0016,view,0.2693,2026-01-20 07:19:41,410.0,iOS,,SES428038
INT0003258,USR00112,DST0012,view,0.2648,2025-09-16 04:04:41,507.0,Android,,SES230526
INT0003259,USR01868,DST0009,like,0.6179,2025-07-18 07:58:41,,iOS,,SES413678
INT0003260,USR00073,DST0005,view,0.1246,2026-01-29 04:48:41,31.0,Desktop,,SES476949
INT0003261,USR00385,DST0010,book,1.0,2025-06-24 05:02:41,,Android,,SES535428
INT0003262,USR00770,DST0028,view,0.1748,2025-04-04 03:46:41,349.0,Web,,SES301390
INT0003263,USR00853,DST0006,like,0.6201,2025-06-01 22:09:41,,Android,,SES682289
INT0003264,USR00255,DST0004,book,1.0,2025-12-19 20:20:41,,Android,,SES567811
INT0003265,USR01518,DST0016,review,0.8806,2025-10-31 20:08:41,,Desktop,4.7,SES550749
INT0003266,USR01044,DST0022,review,0.8641,2026-01-14 01:38:41,,Android,4.3,SES614200
INT0003267,USR00288,DST0026,bookmark,0.7689,2025-06-25 02:41:41,,Desktop,,SES751864
INT0003268,USR01059,DST0020,review,0.9185,2025-07-02 10:35:41,,Web,4.4,SES113307
INT0003269,USR00186,DST0027,bookmark,0.6737,2025-03-23 20:37:41,,iOS,,SES980738
INT0003270,USR00461,DST0002,like,0.6826,2025-10-04 21:18:41,,Android,,SES615061
INT0003271,USR00470,DST0017,bookmark,0.6708,2025-05-01 10:18:41,,Desktop,,SES196139
INT0003272,USR00617,DST0006,share,0.7824,2026-03-10 20:16:41,,Web,,SES760000
INT0003273,USR01572,DST0023,view,0.1174,2025-10-02 04:03:41,110.0,iOS,,SES437240
INT0003274,USR01345,DST0019,share,0.7718,2025-05-25 06:33:41,,Desktop,,SES455232
INT0003275,USR01525,DST0007,view,0.1886,2025-10-27 00:46:41,424.0,Web,,SES503598
INT0003276,USR00459,DST0029,like,0.691,2025-04-20 20:25:41,,Android,,SES125680
INT0003277,USR00346,DST0009,like,0.658,2025-03-29 07:49:41,,iOS,,SES491368
INT0003278,USR01372,DST0019,bookmark,0.6945,2025-11-27 04:56:41,,Web,,SES283132
INT0003279,USR00192,DST0016,book,1.0,2025-04-23 03:27:41,,Web,,SES595819
INT0003280,USR01141,DST0024,review,0.8873,2026-01-31 08:57:41,,Web,4.5,SES800818
INT0003281,USR01740,DST0017,book,1.0,2025-07-13 12:08:41,,iOS,,SES573349
INT0003282,USR01802,DST0020,bookmark,0.7831,2025-07-15 01:36:41,,Android,,SES732743
INT0003283,USR01889,DST0017,share,0.8409,2026-01-12 07:11:41,,iOS,,SES620320
INT0003284,USR00122,DST0010,review,0.9888,2025-09-30 02:15:41,,Web,3.8,SES604316
INT0003285,USR00528,DST0019,share,0.7166,2025-09-21 00:17:41,,iOS,,SES854219
INT0003286,USR00152,DST0028,book,1.0,2025-04-20 00:36:41,,Desktop,,SES936585
INT0003287,USR01996,DST0024,review,0.8346,2025-05-29 02:47:41,,Android,3.1,SES788488
INT0003288,USR01200,DST0011,book,1.0,2025-10-30 19:37:41,,Android,,SES592458
INT0003289,USR00824,DST0018,book,1.0,2025-06-04 03:54:41,,Android,,SES990780
INT0003290,USR00985,DST0007,view,0.2022,2025-10-25 04:09:41,356.0,Web,,SES971390
INT0003291,USR01554,DST0012,book,1.0,2025-03-16 21:50:41,,Web,,SES831789
INT0003292,USR00538,DST0027,review,0.8743,2025-12-27 21:50:41,,Desktop,4.9,SES919260
INT0003293,USR00724,DST0011,book,1.0,2025-05-31 22:13:41,,iOS,,SES555262
INT0003294,USR00109,DST0029,view,0.196,2025-06-11 00:02:41,819.0,Web,,SES446697
INT0003295,USR00411,DST0004,review,0.8581,2025-05-03 20:14:41,,Web,3.5,SES110990
INT0003296,USR00058,DST0017,bookmark,0.7616,2025-08-01 00:25:41,,Desktop,,SES897895
INT0003297,USR01262,DST0013,book,1.0,2025-12-17 08:45:41,,Android,,SES337145
INT0003298,USR00207,DST0004,review,0.8919,2025-04-23 05:52:41,,Web,4.4,SES814273
INT0003299,USR00247,DST0014,share,0.7098,2025-10-21 08:55:41,,Web,,SES223991
INT0003300,USR01499,DST0014,review,0.8735,2026-02-13 11:47:41,,Desktop,4.2,SES947582
INT0003301,USR00124,DST0003,bookmark,0.7399,2025-10-05 12:14:41,,Web,,SES193787
INT0003302,USR00217,DST0018,review,0.898,2025-12-13 10:36:41,,Web,4.0,SES158320
INT0003303,USR01146,DST0025,bookmark,0.7791,2025-11-03 23:08:41,,Desktop,,SES699100
INT0003304,USR00649,DST0010,view,0.1281,2025-06-17 07:59:41,206.0,Desktop,,SES716364
INT0003305,USR01267,DST0012,share,0.8269,2025-11-06 19:26:41,,Android,,SES542951
INT0003306,USR01121,DST0010,bookmark,0.7465,2025-06-12 02:57:41,,Desktop,,SES947829
INT0003307,USR01914,DST0018,review,0.8591,2025-11-08 08:16:41,,Android,3.5,SES701667
INT0003308,USR00812,DST0028,book,1.0,2025-05-31 07:13:41,,Web,,SES312905
INT0003309,USR00906,DST0014,like,0.5011,2025-10-27 23:52:41,,iOS,,SES936072
INT0003310,USR01989,DST0002,share,0.8164,2026-01-04 10:37:41,,Android,,SES352188
INT0003311,USR00936,DST0011,book,1.0,2025-04-15 12:13:41,,iOS,,SES104177
INT0003312,USR01471,DST0013,review,0.9846,2025-04-10 04:01:41,,Desktop,4.0,SES712194
INT0003313,USR00612,DST0005,share,0.8874,2025-07-01 10:08:41,,Android,,SES137449
INT0003314,USR00552,DST0025,share,0.8874,2025-06-09 02:01:41,,Desktop,,SES689826
INT0003315,USR01883,DST0028,share,0.7952,2025-08-23 01:21:41,,Web,,SES819449
INT0003316,USR00355,DST0009,bookmark,0.791,2025-05-26 22:25:41,,iOS,,SES523585
INT0003317,USR00967,DST0021,bookmark,0.6369,2026-02-19 03:33:41,,Desktop,,SES125119
INT0003318,USR01625,DST0019,review,0.909,2025-07-14 03:36:41,,Android,4.8,SES209720
INT0003319,USR00619,DST0027,review,0.9493,2025-08-19 06:25:41,,iOS,4.8,SES767886
INT0003320,USR00734,DST0022,review,0.8194,2025-11-22 03:56:41,,Web,3.8,SES560683
INT0003321,USR00529,DST0018,like,0.5342,2025-09-01 19:43:41,,Desktop,,SES392196
INT0003322,USR01966,DST0015,view,0.2863,2025-09-29 07:16:41,842.0,Web,,SES156036
INT0003323,USR01982,DST0014,share,0.7051,2026-02-19 21:15:41,,Android,,SES264594
INT0003324,USR01640,DST0021,bookmark,0.7668,2025-04-11 09:49:41,,iOS,,SES876103
INT0003325,USR00208,DST0001,review,0.8817,2025-06-14 21:48:41,,Web,3.9,SES866661
INT0003326,USR00039,DST0006,view,0.1759,2025-05-20 03:40:41,224.0,iOS,,SES713536
INT0003327,USR00732,DST0024,bookmark,0.6871,2025-05-29 08:11:41,,Android,,SES842374
INT0003328,USR01895,DST0016,like,0.6583,2025-11-21 01:28:41,,Desktop,,SES138882
INT0003329,USR00890,DST0002,bookmark,0.6422,2025-09-12 10:28:41,,Android,,SES799393
INT0003330,USR00894,DST0022,share,0.7148,2025-04-29 22:41:41,,Android,,SES586069
INT0003331,USR01344,DST0018,view,0.2727,2026-01-11 19:55:41,63.0,iOS,,SES642759
INT0003332,USR01664,DST0008,review,0.853,2025-08-14 10:27:41,,Desktop,4.3,SES411760
INT0003333,USR01363,DST0022,review,0.9628,2025-05-03 09:10:41,,Web,3.1,SES129655
INT0003334,USR00574,DST0028,review,0.8234,2025-07-06 04:14:41,,Web,3.9,SES528072
INT0003335,USR01878,DST0013,like,0.5159,2025-04-06 07:37:41,,iOS,,SES471057
INT0003336,USR01913,DST0016,bookmark,0.6954,2025-10-08 09:46:41,,Desktop,,SES393933
INT0003337,USR00776,DST0022,share,0.7511,2025-05-01 02:43:41,,Android,,SES512091
INT0003338,USR01878,DST0019,book,1.0,2025-05-10 09:08:41,,Web,,SES878992
INT0003339,USR00724,DST0007,book,1.0,2025-05-15 04:49:41,,Android,,SES113839
INT0003340,USR00034,DST0010,review,0.8669,2025-11-26 23:12:41,,iOS,3.8,SES179217
INT0003341,USR01564,DST0010,share,0.8074,2025-10-12 06:37:41,,Desktop,,SES704668
INT0003342,USR01540,DST0002,view,0.1642,2025-04-09 10:46:41,41.0,Web,,SES161777
INT0003343,USR01348,DST0007,bookmark,0.6225,2025-04-03 00:10:41,,Web,,SES283771
INT0003344,USR01984,DST0024,like,0.5087,2025-06-19 22:33:41,,Android,,SES477357
INT0003345,USR00690,DST0019,bookmark,0.7481,2025-07-29 22:02:41,,Desktop,,SES216612
INT0003346,USR00888,DST0013,bookmark,0.6758,2025-05-09 11:13:41,,Android,,SES314564
INT0003347,USR00266,DST0018,view,0.2341,2025-08-08 04:16:41,717.0,Android,,SES592561
INT0003348,USR01187,DST0005,view,0.2309,2025-04-15 23:19:41,885.0,Web,,SES528259
INT0003349,USR01133,DST0016,like,0.5236,2025-06-29 03:46:41,,Android,,SES314018
INT0003350,USR00743,DST0011,book,1.0,2025-05-30 22:36:41,,Android,,SES857517
INT0003351,USR01839,DST0028,like,0.551,2026-01-17 22:36:41,,Desktop,,SES286997
INT0003352,USR00161,DST0011,like,0.6909,2025-08-11 09:10:41,,Android,,SES829337
INT0003353,USR00269,DST0001,bookmark,0.7192,2025-09-21 03:03:41,,iOS,,SES546336
INT0003354,USR01859,DST0002,view,0.1959,2025-07-13 02:08:41,255.0,Desktop,,SES752100
INT0003355,USR00564,DST0003,share,0.7897,2025-09-18 23:45:41,,Web,,SES373584
INT0003356,USR01046,DST0024,like,0.6117,2025-04-28 23:36:41,,Web,,SES904554
INT0003357,USR01068,DST0016,review,0.9405,2026-01-13 20:54:41,,iOS,4.1,SES815911
INT0003358,USR01378,DST0017,bookmark,0.6774,2025-07-02 08:11:41,,iOS,,SES823359
INT0003359,USR01064,DST0013,like,0.6155,2025-04-24 00:29:41,,Web,,SES306420
INT0003360,USR01737,DST0023,bookmark,0.6382,2025-06-05 09:34:41,,iOS,,SES933508
INT0003361,USR01091,DST0029,review,0.9519,2025-09-25 19:42:41,,Android,3.4,SES789671
INT0003362,USR00952,DST0010,bookmark,0.6769,2025-09-03 10:57:41,,iOS,,SES747913
INT0003363,USR01734,DST0019,like,0.6492,2025-04-06 07:58:41,,Web,,SES325735
INT0003364,USR01552,DST0019,like,0.5446,2025-03-28 08:08:41,,iOS,,SES542788
INT0003365,USR00403,DST0018,book,1.0,2026-03-07 12:07:41,,Desktop,,SES392144
INT0003366,USR00727,DST0026,bookmark,0.736,2026-02-16 23:05:41,,Desktop,,SES628891
INT0003367,USR01837,DST0027,share,0.8194,2025-12-03 23:16:41,,iOS,,SES735557
INT0003368,USR01313,DST0014,bookmark,0.7039,2025-11-22 23:00:41,,Web,,SES733637
INT0003369,USR00166,DST0021,view,0.2247,2025-08-20 09:54:41,169.0,Android,,SES225161
INT0003370,USR01111,DST0017,bookmark,0.7547,2026-03-05 19:59:41,,iOS,,SES308743
INT0003371,USR00181,DST0022,review,0.9712,2025-05-22 11:40:41,,Web,4.8,SES278896
INT0003372,USR01952,DST0015,view,0.2278,2025-04-30 01:23:41,560.0,Web,,SES221517
INT0003373,USR00331,DST0004,book,1.0,2025-08-19 10:23:41,,Web,,SES544298
INT0003374,USR01537,DST0024,book,1.0,2025-03-27 04:53:41,,Android,,SES843567
INT0003375,USR00336,DST0007,share,0.7045,2025-06-16 23:10:41,,iOS,,SES107746
INT0003376,USR01901,DST0008,bookmark,0.7947,2025-10-28 05:29:41,,Desktop,,SES764786
INT0003377,USR00373,DST0023,bookmark,0.6732,2025-07-12 07:02:41,,Android,,SES928470
INT0003378,USR01890,DST0019,book,1.0,2025-06-09 00:03:41,,Desktop,,SES606041
INT0003379,USR01612,DST0002,like,0.6171,2025-08-22 04:32:41,,iOS,,SES982386
INT0003380,USR00078,DST0011,bookmark,0.781,2026-01-03 22:35:41,,Desktop,,SES569691
INT0003381,USR00489,DST0008,book,1.0,2025-07-02 23:37:41,,Android,,SES103697
INT0003382,USR01283,DST0003,share,0.8933,2025-11-14 08:36:41,,iOS,,SES724335
INT0003383,USR01811,DST0012,book,1.0,2025-10-17 10:41:41,,Desktop,,SES315104
INT0003384,USR01018,DST0010,share,0.7786,2025-12-04 09:06:41,,Android,,SES233666
INT0003385,USR00791,DST0021,review,0.8516,2025-03-25 05:38:41,,Android,4.1,SES678475
INT0003386,USR00833,DST0011,review,0.9468,2025-10-29 00:53:41,,Web,4.8,SES160765
INT0003387,USR00022,DST0008,bookmark,0.7731,2025-12-10 09:25:41,,iOS,,SES491138
INT0003388,USR00182,DST0016,view,0.2178,2025-03-21 20:02:41,493.0,Android,,SES547994
INT0003389,USR00548,DST0022,bookmark,0.6945,2026-02-26 05:38:41,,Web,,SES538321
INT0003390,USR00218,DST0004,bookmark,0.6669,2025-03-29 23:52:41,,iOS,,SES156447
